"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.042913160E2,-2.795000076E0,-5.717999935E0,1.975999951E0
1.042962773E2,-2.841000080E0,-5.767000198E0,1.970000029E0
1.043012387E2,-2.996000051E0,-5.762000084E0,1.690000057E0
1.043062000E2,-3.177999973E0,-5.770999908E0,1.491999984E0
1.043111613E2,-3.236999989E0,-5.535999775E0,1.360000014E0
1.043161228E2,-3.364000082E0,-5.435999870E0,1.269000053E0
1.043210840E2,-3.463000059E0,-5.269000053E0,1.284999967E0
1.043260453E2,-3.480999947E0,-5.116000175E0,1.246000051E0
1.043310068E2,-3.471999884E0,-4.894999981E0,1.123999953E0
1.043359680E2,-3.325999975E0,-4.618999958E0,1.164999962E0
1.043409295E2,-3.344000101E0,-4.397999763E0,1.054999948E0
1.043458908E2,-3.335999966E0,-4.164000034E0,9.710000157E-1
1.043508520E2,-3.246999979E0,-3.834000111E0,7.770000100E-1
1.043558133E2,-2.941999912E0,-3.394000053E0,6.629999876E-1
1.043607745E2,-2.882999897E0,-3.145999908E0,5.339999795E-1
1.043657361E2,-2.838999987E0,-2.651000023E0,5.400000215E-1
1.043706973E2,-2.414999962E0,-2.252000093E0,6.959999800E-1
1.043756587E2,-2.088000059E0,-1.674000025E0,8.100000024E-1
1.043806200E2,-1.490000010E0,-1.246000051E0,1.235999942E0
1.043855813E2,-1.085000038E0,-7.900000215E-1,1.526000023E0
1.043905428E2,-8.159999847E-1,-1.159999967E-1,1.503000021E0
1.043955041E2,-5.210000277E-1,7.210000157E-1,1.560999990E0
1.044004653E2,2.210000008E-1,1.328999996E0,1.103000045E0
1.044054266E2,2.969999909E-1,2.086999893E0,7.009999752E-1
1.044103881E2,5.920000076E-1,2.832000017E0,6.399999857E-1
1.044153492E2,5.189999938E-1,3.413000107E0,6.610000134E-1
1.044203108E2,4.900000095E-1,4.129000187E0,7.369999886E-1
1.044252721E2,6.250000000E-1,4.763999939E0,9.919999838E-1
1.044302333E2,3.129999936E-1,5.289999962E0,8.669999838E-1
1.044351948E2,-1.059999987E-1,5.719999790E0,1.111999989E0
1.044401561E2,-3.869999945E-1,6.013000011E0,9.909999967E-1
1.044451173E2,-5.460000038E-1,6.512000084E0,8.730000257E-1
1.044500788E2,-3.630000055E-1,6.697000027E0,4.839999974E-1
1.044550400E2,-1.389999986E-1,6.964000225E0,6.959999800E-1
1.044600013E2,1.809999943E-1,7.149000168E0,7.860000134E-1
1.044649628E2,4.490000010E-1,7.116000175E0,7.419999838E-1
1.044699240E2,7.340000272E-1,6.959000111E0,5.910000205E-1
1.044748853E2,6.790000200E-1,6.802999973E0,3.470000029E-1
1.044798465E2,6.269999743E-1,6.290999889E0,2.680000067E-1
1.044848080E2,5.759999752E-1,6.011000156E0,2.329999954E-1
1.044897693E2,7.440000176E-1,5.473000050E0,3.599999845E-2
1.044947308E2,8.159999847E-1,5.179999828E0,3.740000129E-1
1.044996920E2,8.479999900E-1,4.942999840E0,3.740000129E-1
1.045046533E2,9.760000110E-1,4.938000202E0,7.480000257E-1
1.045096145E2,1.307999969E0,5.044000149E0,1.072000027E0
1.045145760E2,1.666000009E0,5.518000126E0,1.250000000E0
1.045195373E2,1.889000058E0,5.939000130E0,1.717000008E0
1.045244985E2,1.825999975E0,6.264999866E0,2.878999949E0
1.045294599E2,1.491999984E0,6.711999893E0,4.408999920E0
1.045344212E2,1.062999964E0,7.037000179E0,5.256999969E0
1.045393825E2,8.119999766E-1,7.321000099E0,5.532999992E0
1.045443439E2,7.500000000E-1,7.304999828E0,5.413000107E0
1.045493052E2,5.400000215E-1,6.894000053E0,5.263000011E0
1.045542665E2,1.389999986E-1,6.317999840E0,5.261000156E0
1.045592279E2,-2.800000086E-2,5.863999844E0,5.175000191E0
1.045641892E2,2.099999972E-2,5.096000195E0,4.993000031E0
1.045691505E2,1.700000092E-2,4.341000080E0,4.685999870E0
1.045741117E2,-8.100000024E-2,3.244999886E0,4.814000130E0
1.045790732E2,-5.700000003E-2,2.094000101E0,4.790999889E0
1.045840345E2,-6.000000052E-3,1.065999985E0,4.263999939E0
1.045889959E2,-9.999999776E-3,2.150000036E-1,4.281000137E0
1.045939571E2,2.840000093E-1,-1.850000024E-1,3.983999968E0
1.045989185E2,7.960000038E-1,-2.189999968E-1,3.698999882E0
1.046038797E2,1.361999989E0,1.150000021E-1,2.977999926E0
1.046088411E2,2.171999931E0,7.760000229E-1,2.595999956E0
1.046138024E2,2.601000071E0,1.424000025E0,2.322999954E0
1.046187637E2,2.786999941E0,1.960999966E0,2.414999962E0
1.046237251E2,2.062000036E0,2.456000090E0,2.519999981E0
1.046286864E2,1.095999956E0,2.539999962E0,2.841000080E0
1.046336477E2,3.350000083E-1,2.322999954E0,3.323999882E0
1.046386091E2,-8.399999887E-2,2.009000063E0,3.532999992E0
1.046435704E2,-6.250000000E-1,1.682000041E0,3.605000019E0
1.046485317E2,-1.016000032E0,1.327000022E0,3.309000015E0
1.046534931E2,-1.281999946E0,8.209999800E-1,3.066999912E0
1.046584544E2,-1.603000045E0,4.099999964E-1,2.960000038E0
1.046634157E2,-1.827000022E0,1.099999994E-2,2.730000019E0
1.046683772E2,-1.886999965E0,-1.959999949E-1,2.934000015E0
1.046733384E2,-2.135999918E0,-6.370000243E-1,2.687999964E0
1.046782997E2,-2.167000055E0,-1.065999985E0,2.562000036E0
1.046832612E2,-2.210000038E0,-1.210000038E0,2.693000078E0
1.046882224E2,-2.265000105E0,-1.435999990E0,2.875999928E0
1.046931837E2,-2.290999889E0,-1.773000002E0,2.730000019E0
1.046981450E2,-2.289000034E0,-2.003000021E0,2.720000029E0
1.047031064E2,-2.380000114E0,-2.164999962E0,2.572000027E0
1.047080677E2,-2.592000008E0,-2.450999975E0,2.601000071E0
1.047130290E2,-2.733000040E0,-2.655999899E0,2.724999905E0
1.047179904E2,-3.051000118E0,-2.983999968E0,2.617000103E0
1.047229518E2,-3.407999992E0,-3.325999975E0,2.563999891E0
1.047279130E2,-3.752000093E0,-3.585999966E0,2.335000038E0
1.047328744E2,-3.727999926E0,-3.859999895E0,2.309999943E0
1.047378358E2,-3.841000080E0,-4.010000229E0,2.272000074E0
1.047427970E2,-3.805999994E0,-4.145999908E0,2.193000078E0
1.047477584E2,-3.690000057E0,-4.157999992E0,2.157000065E0
1.047527197E2,-3.697999954E0,-4.333000183E0,2.148000002E0
1.047576810E2,-3.339999914E0,-4.383999825E0,2.140000105E0
1.047626424E2,-3.213999987E0,-4.638999939E0,2.065999985E0
1.047676037E2,-2.898000002E0,-4.716000080E0,1.978999972E0
1.047725650E2,-2.799999952E0,-5.132999897E0,1.769999981E0
1.047775264E2,-2.648999929E0,-5.440999985E0,1.684000015E0
1.047824877E2,-2.538000107E0,-5.693999767E0,1.598999977E0
1.047874490E2,-2.332999945E0,-5.877999783E0,1.417999983E0
1.047924102E2,-2.168999910E0,-6.007999897E0,1.238000035E0
1.047973717E2,-2.032999992E0,-5.852000237E0,1.098000050E0
1.048023330E2,-1.909999967E0,-5.640999794E0,1.013000011E0
1.048072942E2,-1.733999968E0,-5.321000099E0,8.579999804E-1
1.048122557E2,-1.735000014E0,-4.742000103E0,7.030000091E-1
1.048172169E2,-1.710000038E0,-4.354000092E0,5.609999895E-1
1.048221783E2,-1.547999978E0,-3.734999895E0,5.130000114E-1
1.048271397E2,-1.700000048E0,-3.319000006E0,5.199999809E-1
1.048321010E2,-1.661999941E0,-2.780999899E0,5.939999819E-1
1.048370623E2,-1.582999945E0,-2.161000013E0,7.910000086E-1
1.048420237E2,-1.504999995E0,-1.746000051E0,8.100000024E-1
1.048469850E2,-1.414000034E0,-1.439000010E0,6.930000186E-1
1.048519463E2,-1.322999954E0,-1.172000051E0,6.039999723E-1
1.048569077E2,-1.246000051E0,-7.689999938E-1,5.960000157E-1
1.048618690E2,-1.046000004E0,-4.079999924E-1,5.889999866E-1
1.048668303E2,-8.460000157E-1,9.000000358E-2,5.680000186E-1
1.048717917E2,-6.190000176E-1,5.329999924E-1,4.909999967E-1
1.048767530E2,-2.549999952E-1,1.070999980E0,4.149999917E-1
1.048817143E2,2.700000070E-2,1.677000046E0,2.689999938E-1
1.048866755E2,3.230000138E-1,2.256000042E0,2.579999864E-1
1.048916369E2,6.489999890E-1,2.861000061E0,8.299999684E-2
1.048965983E2,9.330000281E-1,3.492000103E0,-2.689999938E-1
1.049015597E2,1.355000019E0,4.096000195E0,-2.560000122E-1
1.049065210E2,1.817999959E0,4.577000141E0,-2.600000054E-2
1.049114822E2,2.105000019E0,5.206999779E0,2.160000056E-1
1.049164435E2,2.556999922E0,5.660999775E0,2.150000036E-1
1.049214050E2,2.667999983E0,5.908999920E0,4.189999998E-1
1.049263663E2,2.602999926E0,6.131000042E0,6.660000086E-1
1.049313275E2,2.539000034E0,6.407000065E0,8.590000272E-1
1.049362890E2,2.216000080E0,6.152999878E0,1.039999962E0
1.049412503E2,1.851999998E0,5.927000046E0,9.250000119E-1
1.049462116E2,1.649999976E0,5.688000202E0,8.259999752E-1
1.049511730E2,1.447000027E0,5.519000053E0,5.270000100E-1
1.049561343E2,1.324000001E0,5.379000187E0,2.450000048E-1
1.049610955E2,1.215000033E0,5.238999844E0,2.389999926E-1
1.049660570E2,1.254999995E0,5.331999779E0,1.539999992E-1
1.049710182E2,1.197999954E0,5.263000011E0,1.539999992E-1
1.049759796E2,1.141999960E0,5.344999790E0,1.700000018E-1
1.049809408E2,1.180999994E0,5.344999790E0,2.720000148E-1
1.049859022E2,6.200000048E-1,5.210000038E0,4.990000129E-1
1.049908636E2,4.410000145E-1,5.389999866E0,4.429999888E-1
1.049958248E2,2.750000060E-1,5.855999947E0,-9.899999946E-2
1.050007862E2,-4.490000010E-1,6.419000149E0,3.790000081E-1
1.050057475E2,-5.609999895E-1,6.532000065E0,-2.840000093E-1
1.050107088E2,-1.258999944E0,7.012000084E0,1.677000046E0
1.050156702E2,-1.195000052E0,7.302000046E0,3.635999918E0
1.050206315E2,-1.473000050E0,7.263999939E0,5.033999920E0
1.050255928E2,-1.616000056E0,6.790999889E0,5.656000137E0
1.050305542E2,-1.963000059E0,5.731999874E0,6.018000126E0
1.050355155E2,-3.127000093E0,4.346000195E0,5.929999828E0
1.050404768E2,-3.312000036E0,4.077000141E0,6.179999828E0
1.050454382E2,-3.336999893E0,3.345000029E0,6.153999805E0
1.050503994E2,-3.255000114E0,3.062000036E0,6.151999950E0
1.050553608E2,-3.174999952E0,2.832999945E0,6.105000019E0
1.050603222E2,-3.164999962E0,2.644999981E0,5.467999935E0
1.050652834E2,-3.196000099E0,2.565000057E0,4.488999844E0
1.050702448E2,-3.158999920E0,2.770999908E0,3.983999968E0
1.050752062E2,-3.039999962E0,2.865999937E0,3.693000078E0
1.050801674E2,-2.605999947E0,3.109999895E0,3.480999947E0
1.050851287E2,-2.118000031E0,3.487999916E0,3.236999989E0
1.050900900E2,-1.886000037E0,3.634000063E0,3.072000027E0
1.050950514E2,-1.529999971E0,3.845999956E0,2.973000050E0
1.051000128E2,-1.185999990E0,3.703000069E0,2.953999996E0
1.051049740E2,-1.139999986E0,3.641000032E0,3.069999933E0
1.051099354E2,-1.092000008E0,3.346999884E0,2.954999924E0
1.051148967E2,-1.192999959E0,3.010999918E0,2.471999884E0
1.051198579E2,-1.347000003E0,2.676000118E0,2.207999945E0
1.051248194E2,-1.350999951E0,1.973000050E0,2.039999962E0
1.051297806E2,-1.315000057E0,1.514999986E0,1.996000051E0
1.051347419E2,-1.332999945E0,1.194000006E0,1.937999964E0
1.051397034E2,-1.529000044E0,8.059999943E-1,1.991999984E0
1.051446647E2,-1.276000023E0,4.460000098E-1,2.305000067E0
1.051496259E2,-1.338000059E0,-1.169999987E-1,2.197000027E0
1.051545872E2,-1.373000026E0,-5.860000253E-1,2.035000086E0
1.051595486E2,-1.327999949E0,-1.093999982E0,1.820000052E0
1.051645099E2,-1.284000039E0,-1.547000051E0,1.904999971E0
1.051694712E2,-1.226999998E0,-2.068000078E0,1.840000033E0
1.051744326E2,-1.266999960E0,-2.561000109E0,1.937999964E0
1.051793938E2,-1.226999998E0,-3.135999918E0,2.036999941E0
1.051843551E2,-1.080000043E0,-3.668999910E0,2.000000000E0
1.051893166E2,-1.123999953E0,-4.173999786E0,1.853999972E0
1.051942779E2,-1.184000015E0,-4.718999863E0,1.898000002E0
1.051992391E2,-1.327999949E0,-5.196000099E0,1.970000029E0
1.052042004E2,-1.445999980E0,-5.684999943E0,1.932000041E0
1.052091619E2,-1.593999982E0,-5.861000061E0,1.963000059E0
1.052141231E2,-1.702999949E0,-6.048999786E0,1.952000022E0
1.052190846E2,-1.842000008E0,-6.223000050E0,1.996999979E0
1.052240458E2,-2.023000002E0,-6.260000229E0,1.958999991E0
1.052290072E2,-2.342000008E0,-6.172999859E0,1.881000042E0
1.052339684E2,-2.608999968E0,-6.168000221E0,1.776000023E0
1.052389298E2,-2.753999949E0,-6.162000179E0,1.697999954E0
1.052438911E2,-2.861000061E0,-6.086999893E0,1.784000039E0
1.052488524E2,-3.049000025E0,-6.120999813E0,1.774000049E0
1.052538139E2,-3.020999908E0,-5.894999981E0,1.491999984E0
1.052587752E2,-2.938999891E0,-5.777999878E0,1.590999961E0
1.052637366E2,-3.007999897E0,-5.484000206E0,1.580000043E0
1.052686976E2,-3.102999926E0,-5.367000103E0,1.595999956E0
1.052736591E2,-3.266000032E0,-5.359000206E0,1.542999983E0
1.052786203E2,-3.375000000E0,-5.133999825E0,1.503999949E0
1.052835819E2,-3.523000002E0,-4.921999931E0,1.422999978E0
1.052885431E2,-3.602999926E0,-4.751999855E0,1.559000015E0
1.052935044E2,-3.763999939E0,-4.554999828E0,1.570000052E0
1.052984656E2,-3.855999947E0,-4.520999908E0,1.294999957E0
1.053034271E2,-3.703000069E0,-4.366000175E0,1.360000014E0
1.053083883E2,-3.630000114E0,-4.129000187E0,1.328999996E0
1.053133496E2,-3.651000023E0,-3.674000025E0,1.121000051E0
1.053183109E2,-3.589999914E0,-3.246999979E0,8.320000172E-1
1.053232724E2,-3.322999954E0,-2.766000032E0,7.049999833E-1
1.053282337E2,-3.082999945E0,-2.272000074E0,6.050000191E-1
1.053331949E2,-2.799999952E0,-1.764999986E0,6.140000224E-1
1.053381564E2,-2.651999950E0,-1.325999975E0,5.410000086E-1
1.053431177E2,-2.585000038E0,-1.024000049E0,6.179999709E-1
1.053480789E2,-2.380000114E0,-5.590000153E-1,6.280000210E-1
1.053530403E2,-1.942999959E0,-1.200000010E-2,4.749999940E-1
1.053580017E2,-1.669000030E0,6.420000196E-1,3.219999969E-1
1.053629629E2,-1.271999955E0,1.065999985E0,3.500000015E-2
1.053679244E2,-9.819999933E-1,1.680999994E0,-8.699999750E-2
1.053728856E2,-5.960000157E-1,2.200000048E0,-1.700000092E-2
1.053778469E2,-3.589999974E-1,2.677999973E0,-1.099999994E-1
1.053828083E2,-1.209999993E-1,3.210999966E0,3.009999990E-1
1.053877695E2,1.299999952E-1,3.661000013E0,4.420000017E-1
1.053927308E2,2.469999939E-1,4.030000210E0,8.289999962E-1
1.053976923E2,3.230000138E-1,4.249000072E0,1.078999996E0
1.054026535E2,4.539999962E-1,4.548999786E0,1.356999993E0
1.054076148E2,5.450000167E-1,4.577000141E0,1.743999958E0
1.054125763E2,5.130000114E-1,4.741000175E0,1.914000034E0
1.054175375E2,4.679999948E-1,5.040999889E0,1.960000038E0
1.054224988E2,5.310000181E-1,5.164000034E0,1.761999965E0
1.054274600E2,5.400000215E-1,5.301000118E0,1.401999950E0
1.054324215E2,2.370000035E-1,5.328999996E0,9.060000181E-1
1.054373828E2,1.389999986E-1,5.370999813E0,8.080000281E-1
1.054423440E2,3.680000007E-1,5.439000130E0,8.880000114E-1
1.054473055E2,2.709999979E-1,5.631000042E0,1.011000037E0
1.054522668E2,4.869999886E-1,5.863999844E0,1.108999968E0
1.054572280E2,6.759999990E-1,5.960999966E0,1.006999969E0
1.054621893E2,7.979999781E-1,6.018000126E0,1.003999949E0
1.054671507E2,8.379999995E-1,6.171000004E0,8.679999709E-1
1.054721120E2,1.218000054E0,6.460999966E0,1.309000015E0
1.054770735E2,1.694000006E0,6.861000061E0,1.534999967E0
1.054820347E2,2.170000076E0,7.138000011E0,1.886999965E0
1.054869960E2,2.250999928E0,7.660999775E0,2.496999979E0
1.054919573E2,2.115000010E0,8.347000122E0,4.250999928E0
1.054969185E2,1.421000004E0,8.678000450E0,6.249000072E0
1.055018801E2,3.889999986E-1,8.600000381E0,7.498000145E0
1.055068413E2,-4.930000007E-1,8.168000221E0,7.591000080E0
1.055118028E2,-1.498000026E0,7.232999802E0,6.705999851E0
1.055167640E2,-1.046000004E0,5.945000172E0,6.543000221E0
1.055217253E2,-7.990000248E-1,5.145999908E0,7.116000175E0
1.055266865E2,-1.026999950E0,4.361000061E0,7.006999969E0
1.055316480E2,-1.090999961E0,3.753000021E0,6.094999790E0
1.055366092E2,-1.304999948E0,2.476999998E0,4.513999939E0
1.055415705E2,-8.389999866E-1,2.344000101E0,3.773000002E0
1.055465320E2,-7.279999852E-1,1.639000058E0,4.046999931E0
1.055514932E2,-1.080000043E0,1.041000009E0,4.385000229E0
1.055564545E2,-5.460000038E-1,1.082000017E0,4.540999889E0
1.055614158E2,-2.700000070E-2,1.340999961E0,4.243999958E0
1.055663772E2,6.259999871E-1,1.830999970E0,3.644000053E0
1.055713386E2,1.062999964E0,2.538000107E0,3.190999985E0
1.055763000E2,1.690999985E0,3.257999897E0,2.665999889E0
1.055812613E2,2.319999933E0,3.690000057E0,2.601999998E0
1.055862226E2,1.891000032E0,3.819999933E0,2.522000074E0
1.055911838E2,8.529999852E-1,3.417000055E0,2.467999935E0
1.055961453E2,1.439999938E-1,2.959000111E0,3.026000023E0
1.056011066E2,-3.849999905E-1,2.391000032E0,3.447999954E0
1.056060678E2,-1.023000002E0,1.685999990E0,3.721999884E0
1.056110293E2,-1.644999981E0,9.539999962E-1,3.793999910E0
1.056159905E2,-2.348000050E0,2.770000100E-1,3.868999958E0
1.056209518E2,-2.657000065E0,-2.890000045E-1,3.592000008E0
1.056259133E2,-3.115000010E0,-8.560000062E-1,3.344000101E0
1.056308745E2,-3.302000046E0,-1.245000005E0,3.206000090E0
1.056358357E2,-3.489000082E0,-1.552999973E0,3.230999947E0
1.056407973E2,-3.595000029E0,-1.914999962E0,3.243000031E0
1.056457582E2,-3.836999893E0,-2.207999945E0,3.200000048E0
1.056507198E2,-3.970000029E0,-2.555999994E0,3.088000059E0
1.056556810E2,-4.076000214E0,-2.755000114E0,2.717000008E0
1.056606425E2,-4.210000038E0,-2.884999990E0,2.686000109E0
1.056656037E2,-4.289000034E0,-3.055999994E0,2.546000004E0
1.056705650E2,-4.205999851E0,-3.157999992E0,2.529000044E0
1.056755262E2,-4.164000034E0,-3.355000019E0,2.266999960E0
1.056804877E2,-3.864000082E0,-3.457000017E0,2.181999922E0
1.056854489E2,-3.796000004E0,-3.503999949E0,2.112999916E0
1.056904102E2,-3.483999968E0,-3.604000092E0,1.934999943E0
1.056953716E2,-3.280999899E0,-3.854000092E0,1.909000039E0
1.057003329E2,-2.996999979E0,-3.913000107E0,1.759999990E0
1.057052942E2,-2.904999971E0,-4.039000034E0,1.746999979E0
1.057102554E2,-2.582000017E0,-4.328999996E0,1.652999997E0
1.057152168E2,-2.423000097E0,-4.495999813E0,1.600000024E0
1.057201782E2,-2.278000116E0,-4.703000069E0,1.587000012E0
1.057251396E2,-2.216000080E0,-4.910999775E0,1.491999984E0
1.057301008E2,-1.950000048E0,-5.091000080E0,1.450000048E0
1.057350622E2,-1.955999970E0,-5.256999969E0,1.462000012E0
1.057400234E2,-1.937000036E0,-5.519000053E0,1.215000033E0
1.057449848E2,-1.957999945E0,-5.657999992E0,9.129999876E-1
1.057499461E2,-1.776000023E0,-5.688000202E0,7.879999876E-1
1.057549074E2,-1.743999958E0,-5.690000057E0,7.570000291E-1
1.057598686E2,-1.616999984E0,-5.584000111E0,6.570000052E-1
1.057648301E2,-1.314000010E0,-5.408999920E0,6.240000129E-1
1.057697914E2,-1.133999944E0,-5.206999779E0,4.420000017E-1
1.057747528E2,-9.950000048E-1,-4.732999802E0,3.129999936E-1
1.057797141E2,-9.520000219E-1,-4.421999931E0,9.000000358E-2
1.057846754E2,-7.870000005E-1,-4.041999817E0,-6.499999762E-2
1.057896369E2,-6.629999876E-1,-3.566999912E0,-2.000000095E-3
1.057945979E2,-7.149999738E-1,-3.023999929E0,-1.829999983E-1
1.057995593E2,-7.680000067E-1,-2.522000074E0,-3.499999940E-1
1.058045206E2,-8.740000129E-1,-1.909999967E0,-4.629999995E-1
1.058094821E2,-9.670000076E-1,-1.585000038E0,-2.610000074E-1
1.058144434E2,-1.006000042E0,-9.869999886E-1,-2.759999931E-1
1.058194046E2,-1.113000035E0,-3.750000000E-1,-1.550000012E-1
1.058243659E2,-1.233999968E0,-1.850000024E-1,1.289999932E-1
1.058293273E2,-1.095000029E0,3.440000117E-1,1.840000004E-1
1.058342886E2,-1.093000054E0,8.610000014E-1,2.669999897E-1
1.058392499E2,-1.131999969E0,1.365000010E0,2.680000067E-1
1.058442113E2,-9.120000005E-1,1.827000022E0,5.099999905E-2
1.058491726E2,-5.159999728E-1,2.058000088E0,-7.099999785E-1
1.058541339E2,-6.230000257E-1,2.819999933E0,-2.479999959E-1
1.058590951E2,-3.219999969E-1,3.255000114E0,-2.090000063E-1
1.058640566E2,4.999999888E-3,3.717000008E0,5.900000036E-2
1.058690179E2,4.970000088E-1,3.920000076E0,-6.399999857E-1
1.058739791E2,7.839999795E-1,4.340000153E0,-4.269999862E-1
1.058789405E2,1.098999977E0,4.624000072E0,-3.799999878E-2
1.058839019E2,1.210999966E0,4.948999882E0,4.569999874E-1
1.058888631E2,1.458999991E0,5.244999886E0,7.080000043E-1
1.058938246E2,1.476999998E0,5.337999821E0,8.769999743E-1
1.058987858E2,1.534999967E0,5.620999813E0,9.929999709E-1
1.059037471E2,1.580999970E0,5.671999931E0,8.100000024E-1
1.059087086E2,1.570999980E0,5.778999805E0,6.970000267E-1
1.059136699E2,1.590000033E0,5.776999950E0,3.689999878E-1
1.059186311E2,1.593999982E0,5.802999973E0,2.890000045E-1
1.059235926E2,1.503999949E0,5.788000107E0,2.669999897E-1
1.059285536E2,1.468999982E0,5.815000057E0,2.339999974E-1
1.059335150E2,1.310999990E0,5.815000057E0,5.159999728E-1
1.059384763E2,1.085000038E0,5.923999786E0,6.380000114E-1
1.059434376E2,8.740000129E-1,6.074999809E0,5.030000210E-1
1.059483990E2,5.120000243E-1,6.225999832E0,3.860000074E-1
1.059533603E2,2.319999933E-1,6.337999821E0,6.250000000E-1
1.059583216E2,-1.150000021E-1,6.612999916E0,1.003000021E0
1.059632830E2,-7.490000129E-1,6.657000065E0,2.009000063E0
1.059682443E2,-1.560999990E0,6.551000118E0,3.911999941E0
1.059732056E2,-2.631000042E0,6.145999908E0,5.611999989E0
1.059781670E2,-3.362999916E0,5.441999912E0,6.573999882E0
1.059831283E2,-3.605999947E0,4.683000088E0,6.909999847E0
1.059880896E2,-3.865999937E0,4.171000004E0,6.754000187E0
1.059930511E2,-4.263999939E0,3.848999977E0,6.594999790E0
1.059980121E2,-4.282999992E0,3.473999977E0,6.215000153E0
1.060029735E2,-4.344999790E0,3.328999996E0,5.585999966E0
1.060079350E2,-4.341000080E0,3.266999960E0,4.857999802E0
1.060128962E2,-4.406000137E0,3.407999992E0,4.604000092E0
1.060178575E2,-4.375999928E0,3.493999958E0,4.102000237E0
1.060228188E2,-4.317999840E0,3.796999931E0,3.815000057E0
1.060277802E2,-3.986999989E0,4.276999950E0,3.226999998E0
1.060327415E2,-3.342000008E0,4.796999931E0,2.719000101E0
1.060377027E2,-2.778000116E0,5.179999828E0,2.657999992E0
1.060426640E2,-2.226999998E0,5.221000195E0,2.552999973E0
1.060476253E2,-1.524000049E0,5.248000145E0,2.609999895E0
1.060525867E2,-1.105000019E0,4.973999977E0,2.694000006E0
1.060575480E2,-6.710000038E-1,4.754000187E0,2.668999910E0
1.060625095E2,-2.890000045E-1,4.288000107E0,2.739000082E0
1.060674708E2,-2.730000019E-1,3.684999943E0,2.496999979E0
1.060724321E2,-4.189999998E-1,3.204999924E0,2.131999969E0
1.060773933E2,-7.559999824E-1,2.670000076E0,2.026999950E0
1.060823548E2,-7.659999728E-1,2.039999962E0,1.731999993E0
1.060873161E2,-8.460000157E-1,1.383000016E0,2.022000074E0
1.060922773E2,-9.269999862E-1,7.680000067E-1,1.972000003E0
1.060972388E2,-8.190000057E-1,2.489999980E-1,2.086999893E0
1.061021998E2,-6.460000277E-1,-3.630000055E-1,1.848000050E0
1.061071613E2,-3.919999897E-1,-9.210000038E-1,1.937000036E0
